"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Memory_Ants.nlogox"
"1 гипотеза"
"06/08/2026 21:11:23:379 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-40","40","-40","40"
"[run number]","use-memory?","evaporation-rate","diffusion-rate","more-food?","[step]","total-food-count","count turtles","[length my-memory] of turtles"
"2028","true","10","0","true","1000","424","44","[15 0 0 15 0 15 6 1 15 15 15 15 15 0 0 0 0 0 15 0 0 15 15 15 15 15 15 15 15 15 0 2 0 15 15 0 1 1 15 15 0 0 0 15]"
"1963","true","10","0","false","1000","199","15","[15 15 15 15 15 15 0 15 0 0 0 0 15 0 15]"
"2030","true","10","0","true","1000","436","46","[15 0 0 0 15 0 0 15 15 15 15 0 0 15 7 15 0 11 15 0 0 0 1 15 15 15 0 0 15 15 15 0 15 0 0 0 15 15 15 0 0 15 0 15 0 15]"
"2029","true","10","0","true","1000","422","45","[0 15 15 0 15 0 0 0 15 15 0 0 15 0 15 15 15 15 15 15 0 15 15 15 15 15 15 0 0 0 15 15 0 0 15 0 15 0 15 15 0 11 15 0 10]"
"2031","true","10","0","true","1000","402","44","[15 0 0 15 15 15 0 0 0 0 0 15 15 15 0 15 0 0 15 0 0 0 15 0 15 0 15 0 15 0 0 0 0 0 13 15 15 15 0 0 0 0 0 0]"
"2032","true","10","0","true","1000","414","42","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 13 15 13 15 15 15 14 15 15 15 15 15]"
"2033","true","10","0","true","1000","403","41","[0 15 0 0 15 15 0 0 15 0 15 10 15 0 15 15 15 15 0 0 0 0 15 0 11 15 15 0 15 15 15 15 3 0 15 0 15 15 15 15 0]"
"2036","true","10","0","true","1000","405","43","[15 15 15 15 15 0 11 15 0 15 15 15 0 15 15 15 1 0 0 0 15 0 0 0 9 12 15 15 15 0 0 15 15 0 15 15 0 15 0 15 15 15 15]"
"2035","true","10","0","true","1000","422","44","[0 15 15 0 15 15 15 15 15 0 15 15 0 15 15 15 15 15 15 15 15 15 0 0 15 0 15 0 15 15 15 15 15 0 15 15 0 15 15 0 15 15 15 0]"
"2037","true","10","0","true","1000","381","41","[15 0 0 0 15 0 15 3 15 15 0 0 15 0 15 0 0 15 15 15 15 0 0 15 15 15 15 0 0 15 0 1 0 0 15 8 15 15 0 15 15]"
"2039","true","10","0","true","1000","369","38","[3 0 0 0 0 0 3 15 15 15 0 15 0 15 0 15 0 0 0 15 12 15 15 0 0 0 0 7 15 15 1 0 0 0 15 0 0 15]"
"2038","true","10","0","true","1000","422","40","[15 15 0 15 15 15 15 15 15 0 0 15 0 7 15 15 0 15 0 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15 15 0 15 15 15 0]"
"2041","true","10","50","false","1000","211","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"2042","true","10","50","false","1000","217","0","[]"
"2040","true","10","0","true","1000","405","41","[15 15 15 15 15 15 0 13 15 15 15 15 0 15 15 15 0 15 15 0 15 0 15 15 15 15 15 15 15 15 15 0 15 15 15 15 15 15 0 0 15]"
"2044","true","10","50","false","1000","210","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2043","true","10","50","false","1000","210","8","[0 0 0 0 0 0 0 0]"
"2046","true","10","50","false","1000","169","4","[15 15 15 15]"
"2045","true","10","50","false","1000","179","5","[15 15 15 15 15]"
"2047","true","10","50","false","1000","171","4","[15 15 15 15]"
"2048","true","10","50","false","1000","211","7","[0 0 0 0 0 0 0]"
"2049","true","10","50","false","1000","211","10","[0 0 0 0 0 0 0 0 0 0]"
"2050","true","10","50","false","1000","211","10","[0 0 0 0 0 0 0 0 0 0]"
"2051","true","10","50","false","1000","211","1","[0]"
"2052","true","10","50","false","1000","215","0","[]"
"2053","true","10","50","false","1000","210","0","[]"
"2054","true","10","50","false","1000","158","3","[15 15 15]"
"2056","true","10","50","false","1000","213","0","[]"
"2055","true","10","50","false","1000","214","9","[0 0 0 0 0 0 0 0 0]"
"2057","true","10","50","false","1000","195","6","[0 15 15 15 15 15]"
"2059","true","10","50","false","1000","176","4","[15 15 15 15]"
"2058","true","10","50","false","1000","207","11","[0 15 0 15 0 0 0 0 0 0 0]"
"2060","true","10","50","false","1000","210","10","[0 0 0 0 0 0 0 0 0 0]"
"2061","true","10","50","true","1000","283","18","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2062","true","10","50","true","1000","376","33","[15 0 0 15 0 0 0 0 15 0 15 15 0 15 15 0 0 0 15 15 0 15 15 15 0 0 0 15 15 15 15 15 15]"
"2063","true","10","50","true","1000","333","27","[0 15 15 15 0 0 0 0 0 15 15 15 15 15 15 15 15 0 15 15 15 15 15 0 0 0 0]"
"2064","true","10","50","true","1000","343","28","[0 0 15 15 0 15 15 15 0 0 0 15 15 0 15 0 0 15 0 15 15 0 15 0 15 0 0 0]"
"2065","true","10","50","true","1000","332","25","[15 15 15 15 15 15 15 15 11 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2066","true","10","50","true","1000","334","25","[0 0 0 0 15 15 15 15 0 0 15 0 0 15 15 0 0 0 0 15 0 0 15 0 0]"
"2068","true","10","50","true","1000","293","12","[15 15 15 15 15 15 15 15 15 15 15 15]"
"2067","true","10","50","true","1000","249","15","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2069","true","10","50","true","1000","345","27","[0 15 15 2 1 0 14 0 0 15 15 0 0 15 0 0 0 0 15 0 0 0 2 15 0 0 0]"
"2070","true","10","50","true","1000","315","20","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2071","true","10","50","true","1000","296","25","[15 15 15 0 1 15 0 15 15 15 15 15 15 15 15 15 0 0 15 0 15 0 15 15 15]"
"2072","true","10","50","true","1000","346","26","[15 0 0 0 0 15 0 0 0 15 0 0 15 15 0 2 15 0 2 0 0 15 0 0 0 0]"
"2073","true","10","50","true","1000","269","26","[0 1 15 15 15 1 15 15 15 15 15 1 0 0 15 0 15 15 6 0 0 15 15 15 15 0]"
"2074","true","10","50","true","1000","300","11","[15 15 15 15 15 15 15 0 15 15 15]"
"2075","true","10","50","true","1000","188","13","[15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2077","true","10","50","true","1000","291","23","[15 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15 15 15 15 15 15 12 15]"
"2076","true","10","50","true","1000","320","26","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2078","true","10","50","true","1000","312","27","[0 0 0 0 15 0 15 0 0 0 15 15 1 15 15 0 0 0 15 15 3 0 0 15 0 0 0]"
"2079","true","10","50","true","1000","263","15","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2080","true","10","50","true","1000","252","23","[0 15 15 15 0 15 0 15 15 15 0 0 15 15 0 15 15 0 0 15 15 0 0]"
"2082","true","10","50","false","1000","213","9","[0 0 0 0 0 0 0 0 0]"
"2081","true","10","50","false","1000","212","3","[0 0 0]"
"2083","true","10","50","false","1000","200","15","[0 15 0 0 1 0 0 15 15 0 15 15 0 0 15]"
"2084","true","10","50","false","1000","178","6","[15 15 15 15 15 0]"
"2034","true","10","0","true","1000","381","36","[15 15 15 15 4 15 14 15 15 14 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2085","true","10","50","false","1000","212","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"2086","true","10","50","false","1000","186","5","[15 15 15 15 15]"
"2087","true","10","50","false","1000","211","0","[]"
"2089","true","10","50","false","1000","212","0","[]"
"2088","true","10","50","false","1000","212","0","[]"
"2092","true","10","50","false","1000","213","0","[]"
"2093","true","10","50","false","1000","211","8","[0 0 0 0 0 0 0 0]"
"2091","true","10","50","false","1000","194","14","[15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2094","true","10","50","false","1000","212","0","[]"
"2095","true","10","50","false","1000","211","0","[]"
"2096","true","10","50","false","1000","214","0","[]"
"2097","true","10","50","false","1000","212","4","[0 0 0 0]"
"2099","true","10","50","false","1000","181","5","[15 15 15 15 15]"
"2098","true","10","50","false","1000","213","5","[0 0 0 0 0]"
"2100","true","10","50","false","1000","210","14","[0 0 0 0 15 15 0 0 0 15 15 0 15 0]"
"2101","true","10","50","true","1000","338","29","[15 0 0 0 0 0 15 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 15 15 0 0 15]"
"2102","true","10","50","true","1000","280","24","[0 15 15 0 0 15 15 1 3 15 15 15 0 15 1 15 3 15 15 15 0 15 1 0]"
"2104","true","10","50","true","1000","330","25","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2103","true","10","50","true","1000","315","21","[0 15 15 15 0 0 15 15 0 0 0 15 0 15 15 0 12 0 0 15 15]"
"2105","true","10","50","true","1000","317","24","[15 15 15 15 15 15 0 0 1 0 15 15 0 0 0 15 15 1 15 15 15 1 15 0]"
"2106","true","10","50","true","1000","284","16","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2107","true","10","50","true","1000","305","25","[15 15 15 0 0 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15]"
"2109","true","10","50","true","1000","303","26","[15 15 0 15 15 15 0 15 15 15 15 0 15 0 0 15 15 0 15 0 15 15 15 0 15 0]"
"2108","true","10","50","true","1000","331","25","[15 15 14 15 0 15 15 15 0 15 15 15 15 1 1 9 15 15 1 15 0 14 15 9 15]"
"2110","true","10","50","true","1000","318","26","[15 15 0 0 0 0 0 0 15 15 0 0 0 15 0 0 0 0 15 0 0 0 15 0 0 0]"
"2111","true","10","50","true","1000","284","17","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2112","true","10","50","true","1000","246","20","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2113","true","10","50","true","1000","334","23","[0 15 15 0 15 3 3 15 15 15 5 15 0 0 15 0 15 1 15 15 15 0 0]"
"2115","true","10","50","true","1000","265","17","[15 15 15 0 15 15 15 15 15 15 0 0 15 15 15 15 15]"
"2114","true","10","50","true","1000","331","28","[15 0 15 15 15 2 15 15 15 0 15 10 15 15 15 15 15 15 15 15 15 15 0 15 15 0 0 15]"
"2116","true","10","50","true","1000","288","24","[15 0 15 0 15 15 0 15 0 0 0 15 0 15 15 0 0 0 15 0 0 0 3 0]"
"2117","true","10","50","true","1000","281","19","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2118","true","10","50","true","1000","275","16","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2120","true","10","50","true","1000","277","25","[15 15 0 0 15 15 0 15 15 3 15 15 0 15 15 15 0 0 0 15 1 0 15 0 15]"
"2119","true","10","50","true","1000","371","31","[0 15 15 0 0 15 0 15 0 0 15 0 0 15 0 0 0 0 0 0 0 15 0 0 0 0 0 0 15 15 0]"
"2121","true","10","50","false","1000","202","8","[15 15 15 15 15 15 15 15]"
"2122","true","10","50","false","1000","215","0","[]"
"2123","true","10","50","false","1000","215","10","[0 0 0 0 0 0 0 0 0 0]"
"2125","true","10","50","false","1000","186","5","[15 15 15 15 15]"
"2124","true","10","50","false","1000","187","5","[15 15 15 15 15]"
"2126","true","10","50","false","1000","210","11","[15 0 0 0 0 15 0 0 0 15 0]"
"2127","true","10","50","false","1000","215","0","[]"
"2128","true","10","50","false","1000","213","0","[]"
"2129","true","10","50","false","1000","195","7","[15 15 15 15 15 15 15]"
"2130","true","10","50","false","1000","212","9","[0 0 0 0 0 0 0 0 0]"
"2131","true","10","50","false","1000","210","7","[15 15 15 15 15 15 15]"
"2132","true","10","50","false","1000","216","6","[0 0 0 0 0 0]"
"2133","true","10","50","false","1000","212","0","[]"
"2134","true","10","50","false","1000","211","13","[0 15 0 0 15 0 0 15 15 0 15 15 0]"
"2135","true","10","50","false","1000","213","11","[9 15 15 15 0 15 0 15 15 0 15]"
"2136","true","10","50","false","1000","199","7","[15 15 15 15 15 15 15]"
"2137","true","10","50","false","1000","192","12","[15 0 0 15 15 0 0 0 15 0 15 15]"
"2139","true","10","50","false","1000","215","14","[0 5 0 0 0 0 0 0 0 0 0 0 0 0]"
"2138","true","10","50","false","1000","191","12","[0 0 15 15 0 0 0 0 15 15 0 15]"
"2140","true","10","50","false","1000","215","0","[]"
"2142","true","10","50","true","1000","282","11","[15 4 15 13 15 10 15 15 15 15 15]"
"2141","true","10","50","true","1000","365","32","[0 0 15 15 0 0 15 0 15 0 0 0 0 0 15 9 0 15 15 15 0 0 0 15 0 15 0 0 15 5 0 0]"
"2090","true","10","50","false","1000","165","10","[15 15 15 15 15 15 15 15 15 15]"
"2143","true","10","50","true","1000","346","24","[15 0 15 15 15 0 0 15 0 15 14 0 15 15 0 15 15 15 15 12 6 15 0 15]"
"2144","true","10","50","true","1000","339","21","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2145","true","10","50","true","1000","297","26","[15 15 15 15 15 15 15 15 15 15 15 15 15 0 15 15 0 15 15 15 15 15 15 15 15 15]"
"2146","true","10","50","true","1000","367","32","[0 15 0 15 0 15 15 15 15 0 15 15 15 0 15 15 0 15 15 0 15 15 0 0 0 15 15 0 15 0 15 0]"
"2147","true","10","50","true","1000","377","29","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15 15 15 0 15 15 15 15 15 15 15 15]"
"2150","true","10","50","true","1000","315","29","[0 0 15 15 15 0 6 15 0 15 0 15 14 0 15 15 15 0 15 15 0 0 0 0 0 15 15 0 15]"
"2149","true","10","50","true","1000","356","24","[0 15 15 15 15 0 0 0 15 15 2 15 15 0 15 15 15 15 0 0 15 0 15 15]"
"2151","true","10","50","true","1000","333","33","[1 0 15 0 15 0 0 15 0 0 15 0 0 15 15 0 0 15 0 0 0 0 15 0 15 15 15 0 15 0 0 1 15]"
"2152","true","10","50","true","1000","322","25","[15 15 15 0 15 15 0 0 8 0 15 1 1 15 0 1 15 1 15 15 0 15 4 15 15]"
"2153","true","10","50","true","1000","348","26","[0 0 0 0 15 0 0 15 0 0 0 0 15 0 0 15 0 0 0 15 0 0 0 15 0 0]"
"2154","true","10","50","true","1000","367","37","[0 0 15 0 15 15 0 0 15 15 1 0 13 15 9 1 0 1 0 15 15 1 0 15 15 0 0 1 0 0 0 0 0 1 0 15 1]"
"2155","true","10","50","true","1000","339","31","[15 0 15 15 15 15 0 0 15 0 15 15 15 15 15 15 15 0 15 0 15 15 15 15 15 15 1 15 1 0 15]"
"2156","true","10","50","true","1000","313","22","[15 9 0 0 15 0 15 15 0 15 0 5 15 15 0 1 15 15 15 15 15 15]"
"2157","true","10","50","true","1000","265","24","[15 15 0 15 0 1 15 15 15 15 0 15 0 2 0 15 15 0 1 15 15 0 15 0]"
"2158","true","10","50","true","1000","288","21","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2159","true","10","50","true","1000","277","19","[0 0 0 6 0 0 15 15 0 0 0 0 0 0 15 0 15 15 15]"
"2161","true","10","50","false","1000","212","14","[0 0 0 0 0 0 0 0 0 15 0 0 0 0]"
"2160","true","10","50","true","1000","347","34","[0 0 15 0 0 0 15 0 0 0 0 15 0 0 15 0 0 0 15 15 0 0 0 15 15 15 15 0 0 0 15 0 0 15]"
"2162","true","10","50","false","1000","182","14","[0 0 0 0 0 0 0 15 15 15 15 1 1 15]"
"2163","true","10","50","false","1000","190","7","[15 15 15 15 15 15 15]"
"2164","true","10","50","false","1000","182","5","[15 15 15 15 15]"
"2165","true","10","50","false","1000","214","0","[]"
"2166","true","10","50","false","1000","213","0","[]"
"2168","true","10","50","false","1000","210","12","[0 0 0 0 15 0 0 0 0 0 0 0]"
"2167","true","10","50","false","1000","213","2","[0 0]"
"2169","true","10","50","false","1000","173","5","[15 15 15 15 15]"
"2170","true","10","50","false","1000","213","8","[0 0 0 0 0 0 0 0]"
"2171","true","10","50","false","1000","213","10","[0 0 0 0 0 0 0 0 0 0]"
"2172","true","10","50","false","1000","215","1","[0]"
"2173","true","10","50","false","1000","210","11","[0 0 0 0 0 0 0 0 0 0 0]"
"2174","true","10","50","false","1000","213","9","[15 15 0 15 0 15 15 15 0]"
"2176","true","10","50","false","1000","216","0","[]"
"2175","true","10","50","false","1000","208","11","[0 0 0 0 0 0 0 0 0 0 0]"
"2178","true","10","50","false","1000","216","0","[]"
"2177","true","10","50","false","1000","213","11","[0 0 0 0 0 0 0 0 0 0 0]"
"2179","true","10","50","false","1000","209","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"2180","true","10","50","false","1000","208","9","[0 15 0 0 0 15 0 0 0]"
"2182","true","10","50","true","1000","270","22","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2181","true","10","50","true","1000","263","15","[15 15 15 15 15 15 15 15 15 15 15 15 6 15 15]"
"2183","true","10","50","true","1000","364","27","[0 15 15 0 0 0 15 0 0 0 15 0 0 15 15 0 0 0 1 0 15 15 0 0 0 1 15]"
"2184","true","10","50","true","1000","314","34","[0 15 0 0 15 1 0 15 0 0 0 0 0 0 15 0 15 0 0 15 0 1 15 0 0 0 0 15 0 15 15 0 15 0]"
"2185","true","10","50","true","1000","325","29","[0 15 15 5 0 15 0 1 15 1 15 15 15 15 0 7 0 1 0 0 15 1 0 15 15 0 15 15 0]"
"2186","true","10","50","true","1000","312","28","[15 15 15 15 14 15 0 0 15 15 0 0 15 0 15 15 0 0 15 15 15 0 0 15 0 15 15 0]"
"2188","true","10","50","true","1000","312","24","[0 15 3 0 15 15 0 1 15 15 15 0 0 0 0 5 0 0 15 15 0 3 15 15]"
"2187","true","10","50","true","1000","333","29","[0 15 15 0 15 0 15 15 1 15 0 0 15 15 0 15 15 15 15 15 15 0 15 15 15 15 15 15 15]"
"2189","true","10","50","true","1000","317","28","[0 0 15 0 0 0 0 1 0 0 0 0 0 0 15 15 0 0 0 0 0 1 0 3 0 0 0 15]"
"2191","true","10","50","true","1000","282","22","[15 15 15 15 15 15 15 15 0 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2148","true","10","50","true","1000","299","26","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2190","true","10","50","true","1000","323","21","[15 0 0 15 15 15 15 1 15 15 0 15 15 0 0 15 15 0 0 15 15]"
"2192","true","10","50","true","1000","332","21","[15 15 15 15 15 15 15 15 15 15 0 15 15 0 15 15 15 15 15 15 15]"
"2193","true","10","50","true","1000","350","16","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15]"
"2194","true","10","50","true","1000","255","15","[15 15 15 15 15 15 15 15 15 15 15 15 15 10 15]"
"2197","true","10","50","true","1000","253","13","[15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2195","true","10","50","true","1000","322","12","[15 15 15 15 15 15 15 15 15 15 15 15]"
"2198","true","10","50","true","1000","349","35","[0 0 15 15 1 15 15 0 0 15 0 0 15 0 15 7 0 15 15 1 0 15 0 0 15 15 0 0 15 15 15 0 0 0 0]"
"2199","true","10","50","true","1000","344","29","[15 15 15 15 0 0 15 0 0 0 1 15 15 15 0 15 15 15 0 15 15 3 0 15 0 0 15 5 15]"
"2200","true","10","50","true","1000","323","23","[0 15 15 15 0 15 15 0 15 15 0 0 15 0 0 15 0 15 15 15 0 0 15]"
"2202","true","10","50","false","1000","192","6","[15 15 15 15 15 15]"
"2201","true","10","50","false","1000","202","8","[15 15 15 15 15 15 15 15]"
"2203","true","10","50","false","1000","181","5","[15 15 15 15 15]"
"2204","true","10","50","false","1000","216","7","[0 0 0 0 0 0 0]"
"2205","true","10","50","false","1000","214","1","[0]"
"2206","true","10","50","false","1000","185","5","[15 15 15 15 15]"
"2207","true","10","50","false","1000","179","12","[15 15 15 15 15 15 15 15 15 15 15 15]"
"2208","true","10","50","false","1000","215","10","[15 15 15 15 15 0 0 0 0 0]"
"2209","true","10","50","false","1000","210","11","[0 0 0 0 0 0 0 0 0 0 0]"
"2210","true","10","50","false","1000","215","11","[0 7 0 0 0 0 15 15 0 0 0]"
"2211","true","10","50","false","1000","176","5","[15 15 15 15 15]"
"2212","true","10","50","false","1000","209","3","[0 0 0]"
"2213","true","10","50","false","1000","175","6","[15 0 15 15 15 15]"
"2214","true","10","50","false","1000","214","1","[0]"
"2215","true","10","50","false","1000","214","0","[]"
"2216","true","10","50","false","1000","214","10","[15 0 0 0 15 0 0 15 0 15]"
"2217","true","10","50","false","1000","172","15","[0 0 0 3 15 0 0 0 0 15 0 15 0 0 15]"
"2218","true","10","50","false","1000","212","2","[0 0]"
"2219","true","10","50","false","1000","208","7","[0 0 0 0 0 0 0]"
"2220","true","10","50","false","1000","206","8","[15 15 15 15 15 15 15 15]"
"2221","true","10","50","true","1000","340","20","[15 15 15 4 15 15 15 15 15 15 0 15 15 12 15 15 15 15 15 15]"
"2222","true","10","50","true","1000","328","32","[15 0 0 15 0 0 15 0 0 15 0 0 0 15 0 0 0 0 15 15 3 15 15 15 0 15 0 15 0 15 0 15]"
"2223","true","10","50","true","1000","366","22","[15 0 15 0 0 15 15 15 0 15 15 0 15 0 15 0 15 0 0 15 0 15]"
"2224","true","10","50","true","1000","328","28","[15 15 15 0 15 0 0 0 15 0 0 15 15 0 15 15 15 0 15 15 15 15 15 0 15 15 15 6]"
"2225","true","10","50","true","1000","318","16","[0 15 15 15 15 15 15 15 15 0 0 15 15 15 15 6]"
"2226","true","10","50","true","1000","317","22","[15 15 15 15 15 15 15 0 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2228","true","10","50","true","1000","303","23","[0 0 0 15 15 15 15 7 4 0 3 15 15 0 15 15 12 0 15 15 0 0 1]"
"2227","true","10","50","true","1000","315","22","[15 15 15 15 15 15 9 15 15 15 15 15 15 15 15 3 0 15 15 15 15 15]"
"2229","true","10","50","true","1000","280","17","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 10 15]"
"2230","true","10","50","true","1000","341","26","[15 0 0 0 15 0 15 0 0 0 0 0 15 0 0 0 0 15 0 0 0 0 0 0 15 0]"
"2231","true","10","50","true","1000","295","17","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2232","true","10","50","true","1000","348","29","[0 0 0 0 0 15 0 0 15 0 15 15 15 0 0 0 6 0 0 15 15 0 15 0 0 0 15 15 15]"
"2233","true","10","50","true","1000","316","21","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 5 15 15 15]"
"2234","true","10","50","true","1000","266","22","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 15]"
"2235","true","10","50","true","1000","313","18","[15 15 15 15 0 0 15 15 15 0 15 15 15 15 15 15 1 15]"
"2236","true","10","50","true","1000","304","21","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15]"
"2237","true","10","50","true","1000","276","10","[15 0 15 15 15 15 15 15 15 15]"
"2238","true","10","50","true","1000","319","22","[15 15 15 15 15 0 15 0 0 0 1 15 0 15 15 0 0 15 15 15 15 0]"
"2239","true","10","50","true","1000","295","21","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2241","true","10","50","false","1000","211","12","[15 0 0 0 0 15 0 15 0 0 0 0]"
"2240","true","10","50","true","1000","373","29","[15 0 0 15 15 15 15 15 11 15 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15 0 0 15 15]"
"2242","true","10","50","false","1000","193","16","[0 15 15 0 15 15 0 0 0 0 0 0 1 15 0 15]"
"2243","true","10","50","false","1000","214","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0]"
"2244","true","10","50","false","1000","211","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2196","true","10","50","true","1000","297","12","[15 15 15 15 9 15 15 15 15 15 15 15]"
"2245","true","10","50","false","1000","212","17","[0 15 0 0 15 15 15 15 0 0 0 0 0 15 15 0 15]"
"2247","true","10","50","false","1000","191","7","[15 15 15 15 15 15 15]"
"2246","true","10","50","false","1000","214","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2249","true","10","50","false","1000","213","6","[0 0 0 0 0 0]"
"2248","true","10","50","false","1000","216","8","[0 0 0 0 0 0 0 0]"
"2251","true","10","50","false","1000","212","8","[0 0 0 0 0 0 0 0]"
"2253","true","10","50","false","1000","176","4","[15 15 15 15]"
"2252","true","10","50","false","1000","210","0","[]"
"2254","true","10","50","false","1000","195","6","[15 15 15 15 15 15]"
